@relation GEARS_2C_2D-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute att1 numeric
@attribute att2 numeric
@attribute class {1,2}

@data
0.701403,0.550389,2
0.510298,0.741911,2
0.546118,0.649666,2
0.705403,0.632315,2
0.18149,0.676224,1
0.754981,0.683624,2
0.942939,0.467828,2
0.3472,0.798441,1
0.673082,0.565601,2
0.905296,0.522709,2
0.532761,0.276684,2
0.356864,0.883885,1
0.883974,0.515324,2
0.707468,0.757678,2
0.276579,0.457842,1
0.422257,0.487278,1
0.740079,0.642191,2
0.702049,0.531352,2
0.514936,0.732532,2
0.337211,0.184229,1
0.597654,0.624169,2
0.161117,0.249165,1
0.918069,0.510462,2
0.154224,0.650915,1
0.52481,0.492693,1
0.528965,0.35482,2
0.374534,0.470703,1
0.346968,0.58639,1
0.368383,0.900053,1
0.734079,0.591974,2
0.704242,0.526398,2
0.338504,0.322431,1
0.578981,0.33749,2
0.664889,0.494941,2
0.730015,0.448441,2
0.147734,0.35362,1
0.322429,0.523423,1
0.352055,0.347582,1
0.362509,0.915037,1
0.643729,0.550965,2
0.206224,0.631245,1
0.116439,0.315933,1
0.653825,0.474076,2
0.309405,0.377728,1
0.17351,0.598563,1
0.719177,0.375669,2
0.339336,0.7479,1
0.809946,0.482978,2
0.761303,0.513373,2
0.694952,0.55906,2
0.33226,0.48468,1
0.111829,0.695575,1
0.610138,0.428188,2
0.769658,0.942216,2
0.252251,0.599298,1
0.617124,0.470212,2
0.492592,0.741473,2
0.100417,0.231381,1
0.299993,0.59272,1
0.239138,0.393718,1
0.168936,0.348404,1
0.269292,0.39608,1
0.496689,0.724656,2
0.554979,0.336523,2
0.124661,0.663813,1
0.554534,0.498217,1
0.381415,0.495037,1
0.363609,0.237954,1
0.802559,0.480217,2
0.502611,0.484888,1
0.34902,0.727035,1
0.703758,0.270592,2
0.226562,0.560211,1
0.572801,0.61412,2
0.659922,0.599715,2
0.700758,0.501488,2
0.832622,0.523686,2
0.384724,0.114699,1
0.650471,0.582309,2
0.36727,0.204867,1
0.499211,0.51482,1
0.322982,0.427113,1
0.651245,0.451927,2
0.847266,0.490022,2
0.2405,0.606104,1
0.658019,0.401799,2
0.337365,0.309106,1
0.563492,0.660515,2
0.365748,0.862809,1
0.329717,0.634401,1
0.930681,0.504941,2
0.731821,0.749868,2
0.302386,0.604098,1
0.152675,0.318036,1
0.725144,0.83515,2
0.566675,0.303311,2
0.74124,0.528401,2
0.832429,0.48387,2
0.755046,0.701235,2
0.608947,0.574876,2
0.584549,0.669418,2
0.710919,0.46268,2
0.371793,0.84389,1
0.474516,0.243354,2
0.196728,0.644899,1
0.176271,0.329798,1
0.486777,0.272457,2
0.570324,0.355734,2
0.362983,0.25877,1
0.355932,0.825106,1
0.332369,0.524886,1
0.110262,0.745068,1
0.229575,0.46563,1
0.098553,0.293982,1
0.742272,0.162537,2
0.605335,0.579287,2
0.656761,0.491032,2
0.574759,0.630423,2
0.922746,0.516306,2
0.617908,0.564239,2
0.165191,0.637331,1
0.190783,0.607563,1
0.635117,0.366934,2
0.684856,0.381583,2
0.481506,0.222738,2
0.763303,0.124158,2
0.713306,0.52958,2
0.89549,0.477959,2
0.721983,0.103039,2
0.237622,0.532512,1
0.522655,0.506721,1
0.768722,0.490247,2
0.745885,0.351761,2
0.145073,0.25057,1
0.140144,0.709959,1
0.34031,0.256116,1
0.649342,0.423772,2
0.832267,0.473621,2
0.524668,0.299328,2
0.50105,0.737176,2
0.750272,0.194564,2
0.334991,0.580336,1
0.266179,0.445191,1
0.751175,0.806868,2
0.592448,0.424902,2
0.380253,0.803765,1
0.672373,0.532473,2
0.365748,0.115661,1
0.368999,0.811257,1
0.296022,0.503568,1
0.616608,0.443891,2
0.769722,0.859328,2
0.410039,0.500404,1
0.552173,0.46777,1
0.458559,0.503382,1
0.808849,0.469276,2
0.685114,0.480382,2
0.328876,0.355755,1
0.631149,0.545323,2
0.313143,0.436978,1
0.327307,0.36168,1
0.457178,0.494047,1
0.525155,0.315717,2
0.340475,0.268068,1
0.764723,0.901361,2
0.380786,0.50646,1
0.305626,0.487341,1
0.819945,0.484757,2
0.329333,0.449474,1
0.16601,0.326528,1
0.566711,0.708624,2
0.736434,0.764543,2
0.720596,0.620963,2
0.906457,0.463741,2
0.486841,0.733386,2
0.608886,0.646375,2
0.484625,0.501653,1
0.731563,0.735419,2
0.763626,0.866042,2
0.523671,0.678326,2
0.600696,0.606428,2
0.681147,0.484624,2
0.795785,0.115196,2
0.403039,0.458562,1
0.847912,0.450886,2
0.292308,0.52688,1
0.850331,0.48115,2
0.646052,0.627542,2
0.376063,0.482566,1
0.311072,0.492159,1
0.362645,0.815657,1
0.566385,0.285771,2
0.672953,0.483105,2
0.615147,0.391858,2
0.320793,0.431513,1
0.524136,0.332512,2
0.332532,0.326836,1
0.578391,0.581725,2
0.707693,0.423718,2
0.335459,0.81556,1
0.658116,0.442518,2
0.147895,0.346685,1
0.324776,0.483257,1
0.725563,0.848117,2
0.511069,0.296409,2
0.688275,0.279041,2
0.812655,0.511474,2
0.379195,0.789468,1
0.24578,0.573276,1
0.074422,0.2717,1
0.362951,0.833074,1
0.127106,0.238278,1
0.382002,0.89141,1
0.753465,0.19384,2
0.621763,0.460476,2
0.741821,0.676607,2
0.770206,0.503768,2
0.713919,0.626964,2
0.736724,0.671775,2
0.326871,0.676759,1
0.702952,0.522922,2
0.356474,0.809614,1
0.601273,0.464381,2
0.338675,0.625823,1
0.615676,0.579022,2
0.774206,0.473361,2
0.192786,0.365863,1
0.585658,0.609758,2
0.535654,0.753138,2
0.114632,0.265111,1
0.936004,0.52535,2
0.372134,0.869831,1
0.147969,0.66024,1
0.707016,0.558395,2
0.284061,0.445259,1
0.731144,0.516876,2
0.360635,0.170553,1
0.091485,0.206873,1
0.654148,0.538459,2
0.303396,0.328717,1
0.300461,0.427156,1
0.701242,0.678088,2
0.747756,0.163148,2
0.157553,0.333171,1
0.667405,0.496401,2
0.508985,0.69777,2
0.370944,0.514039,1
0.339107,0.660131,1
0.548783,0.685424,2
0.117994,0.296041,1
0.279499,0.494494,1
0.150247,0.288949,1
0.729144,0.650861,2
0.503659,0.300555,2
0.120619,0.64351,1
0.327944,0.624812,1
0.96197,0.466206,2
0.312016,0.588633,1
0.364209,0.196381,1
0.36468,0.774635,1
0.32477,0.69844,1
0.314951,0.467667,1
0.407881,0.844566,1
0.546502,0.490692,1
0.385924,0.879928,1
0.148734,0.673515,1
0.708048,0.501858,2
0.951132,0.491715,2
0.248999,0.547918,1
0.107336,0.261808,1
0.101414,0.810679,1
0.186164,0.340723,1
0.320781,0.439394,1
0.207005,0.616796,1
0.547005,0.617639,2
0.732918,0.443762,2
0.581571,0.408729,2
0.365574,0.366858,1
0.663083,0.472712,2
0.414964,0.475202,1
0.7115,0.406842,2
0.055578,0.24797,1
0.220688,0.588444,1
0.767239,0.440518,2
0.200953,0.336112,1
0.404007,0.454311,1
0.191835,0.610185,1
0.690533,0.470907,2
0.73895,0.764035,2
0.607299,0.378685,2
0.559563,0.650666,2
0.524852,0.283814,2
0.227139,0.427242,1
0.713629,0.727224,2
0.234223,0.411686,1
0.737789,0.252749,2
0.13866,0.68031,1
0.144492,0.2609,1
0.568659,0.325701,2
0.743853,0.476102,2
0.748627,0.812771,2
0.368131,0.14985,1
0.37994,0.176753,1
0.329059,0.237565,1
0.342462,0.734348,1
0.289304,0.469532,1
0.361951,0.273711,1
0.207647,0.418729,1
0.310131,0.638266,1
0.408545,0.520192,1
0.609073,0.558806,2
0.746853,0.882945,2
0.551325,0.314814,2
0.75611,0.796198,2
0.264008,0.448573,1
0.745885,0.855117,2
0.375976,0.489274,1
0.534642,0.301311,2
0.556544,0.515155,1
0.744304,0.326485,2
0.423151,0.545353,1
0.880232,0.469657,2
0.349261,0.245889,1
0.670083,0.517443,2
0.744272,0.507389,2
0.726886,0.647461,2
0.691372,0.501292,2
0.251054,0.426372,1
0.855943,0.482392,2
0.564911,0.684661,2
0.100246,0.206029,1
0.78027,0.136591,2
0.726563,0.248565,2
0.757013,0.765279,2
0.930326,0.506518,2
0.360912,0.872301,1
0.329979,0.64645,1
0.33269,0.712089,1
0.333685,0.770598,1
0.233055,0.557201,1
0.574914,0.647121,2
0.746595,0.355036,2
0.14985,0.703867,1
0.561656,0.665677,2
0.080215,0.763392,1
0.382218,0.773468,1
0.38754,0.484232,1
0.279835,0.430934,1
0.336485,0.757208,1
0.316845,0.630904,1
0.311703,0.464808,1
0.362709,0.789673,1
0.260808,0.525247,1
0.776432,0.867469,2
0.257725,0.416232,1
0.387005,0.086325,1
0.912747,0.501876,2
0.359745,0.712429,1
0.150466,0.343723,1
0.780044,0.799187,2
0.124625,0.63985,1
0.574852,0.368782,2
0.324496,0.480848,1
0.4119,0.52292,1
0.728305,0.320847,2
0.875329,0.522114,2
0.310526,0.544637,1
0.33434,0.613823,1
0.517565,0.514691,1
0.25427,0.607471,1
0.723596,0.220608,2
0.749981,0.282571,2
0.841557,0.508741,2
0.539693,0.344355,2
0.327671,0.630304,1
0.148047,0.754187,1
0.382044,0.130888,1
0.333023,0.482152,1
0.714177,0.530714,2
0.469355,0.514653,1
0.107255,0.766538,1
0.49466,0.709818,2
0.232578,0.395826,1
0.694791,0.45446,2
0.704952,0.323895,2
0.706016,0.388658,2
0.786689,0.490216,2
0.404046,0.49325,1
0.566762,0.396048,2
0.298616,0.543861,1
0.152211,0.294041,1
0.230607,0.590255,1
0.563395,0.355004,2
0.319514,0.430999,1
0.272781,0.485547,1
0.554092,0.771089,2
0.747078,0.131331,2
0.739724,0.783538,2
0.664212,0.522918,2
0.710371,0.302836,2
0.415609,0.525182,1
0.212259,0.374755,1
0.894619,0.513137,2
0.373486,0.127104,1
0.680147,0.601379,2
0.526829,0.502802,1
0.714048,0.736505,2
0.684695,0.597152,2
0.75282,0.526715,2
0.823687,0.502905,2
0.694855,0.306538,2
0.877233,0.469499,2
0.676921,0.525849,2
0.522787,0.314593,2
0.534471,0.348339,2
0.730499,0.521754,2
0.596825,0.571536,2
0.273101,0.551372,1
0.73037,0.34215,2
0.616682,0.580833,2
0.650084,0.426886,2
0.322036,0.763327,1
0.720209,0.265262,2
0.34133,0.603163,1
0.90278,0.463391,2
0.61355,0.617763,2
0.909102,0.474032,2
0.191551,0.67138,1
0.677405,0.512739,2
0.412984,0.510492,1
0.6466,0.382053,2
0.581516,0.593201,2
0.522804,0.288122,2
0.300171,0.525861,1
0.493466,0.558795,1
0.293276,0.545367,1
0.499321,0.250759,2
0.335949,0.680948,1
0.341175,0.510673,1
0.305048,0.491976,1
0.733595,0.184905,2
0.304071,0.590396,1
0.195238,0.553244,1
0.250309,0.410421,1
0.31126,0.406821,1
0.723499,0.355388,2
0.706694,0.749727,2
0.650503,0.526379,2
0.743498,0.187121,2
0.720693,0.288738,2
0.548057,0.675829,2
0.752626,0.762051,2
0.760078,0.171467,2
0.1677,0.365372,1
0.070261,0.733554,1
0.669663,0.494463,2
0.393672,0.145807,1
0.639826,0.522236,2
0.708403,0.484583,2
0.260941,0.45875,1
0.370122,0.488517,1
0.261111,0.439859,1
0.776786,0.152326,2
0.764206,0.149039,2
0.740885,0.191602,2
0.742079,0.653039,2
0.667889,0.510884,2
0.36679,0.230484,1
0.269476,0.431815,1
0.345652,0.270549,1
0.434041,0.470177,1
0.349481,0.405134,1
0.31085,0.693056,1
0.702694,0.406723,2
0.152579,0.279003,1
0.50733,0.279473,2
0.17202,0.665715,1
0.198334,0.655915,1
0.801463,0.488094,2
0.195354,0.336798,1
0.786979,0.144899,2
0.623275,0.56446,2
0.116945,0.25916,1
0.741046,0.161456,2
0.316208,0.538005,1
0.585513,0.59065,2
0.903876,0.523572,2
0.344891,0.296738,1
0.227558,0.420123,1
0.279915,0.439216,1
0.735208,0.708267,2
0.763207,0.218602,2
0.546647,0.511449,1
0.735692,0.321079,2
0.746917,0.249846,2
0.647181,0.439686,2
0.341768,0.62072,1
0.638762,0.455372,2
0.726305,0.345517,2
0.542041,0.462734,1
0.488964,0.218662,2
0.686114,0.409523,2
0.858298,0.492121,2
0.606667,0.417675,2
0.351368,0.701116,1
0.721983,0.650683,2
0.537438,0.676521,2
0.429893,0.937345,1
0.594458,0.381674,2
0.33134,0.794349,1
0.662728,0.45726,2
0.716757,0.478168,2
0.306303,0.515266,1
0.723402,0.78309,2
0.695533,0.38681,2
0.239158,0.442286,1
0.157869,0.674256,1
0.103207,0.70451,1
0.626504,0.452094,2
0.331701,0.592498,1
0.34172,0.341571,1
0.388314,0.136661,1
0.253189,0.41155,1
0.392998,0.229516,1
0.533132,0.270754,2
0.500853,0.251884,2
0.375815,0.765068,1
0.362761,0.721889,1
0.524907,0.318549,2
0.089576,0.726532,1
0.756755,0.119774,2
0.324261,0.526421,1
0.362529,0.697629,1
0.352271,0.865572,1
0.439682,0.496441,1
0.686082,0.452467,2
0.589677,0.588817,2
0.728499,0.599434,2
0.670115,0.543441,2
0.275292,0.538022,1
0.32554,0.470408,1
0.736208,0.863636,2
0.906295,0.523442,2
0.894586,0.531564,2
0.722209,0.662245,2
0.218949,0.668823,1
0.127277,0.732851,1
0.655341,0.470567,2
0.343842,0.473032,1
0.673857,0.52566,2
0.742304,0.84129,2
0.132231,0.308949,1
0.698823,0.499319,2
0.405475,0.479956,1
0.709855,0.664688,2
0.214485,0.412015,1
0.248206,0.414799,1
0.513511,0.736289,2
0.394059,0.105093,1
0.726918,0.359063,2
0.320147,0.500493,1
0.291879,0.511681,1
0.73824,0.914415,2
0.696855,0.471239,2
0.337969,0.201251,1
0.225572,0.645488,1
0.194305,0.587082,1
0.36776,0.146893,1
0.36906,0.904161,1
0.657245,0.475774,2
0.307146,0.458767,1
0.10471,0.197624,1
0.497199,0.744154,2
0.644439,0.457345,2
0.297936,0.474059,1
0.572075,0.676526,2
0.73924,0.175142,2
0.096346,0.727565,1
0.516856,0.312766,2
0.660244,0.410058,2
0.121422,0.739851,1
0.390275,0.782241,1
0.495121,0.314641,2
0.587023,0.587287,2
0.69092,0.587941,2
0.194131,0.567498,1
0.54407,0.698775,2
0.267721,0.470256,1
0.127587,0.322847,1
0.202299,0.357944,1
0.325403,0.375582,1
0.868685,0.490155,2
0.239964,0.576871,1
0.341855,0.854517,1
0.29675,0.50819,1
0.463981,0.501555,1
0.306128,0.477289,1
0.506943,0.694224,2
0.702274,0.521817,2
0.668438,0.529034,2
0.807527,0.506421,2
0.123293,0.316447,1
0.779657,0.495208,2
0.661406,0.481884,2
0.720435,0.642677,2
0.703307,0.548829,2
0.342801,0.822095,1
0.14664,0.67938,1
0.371867,0.521955,1
0.70979,0.433075,2
0.703178,0.561622,2
0.608647,0.58586,2
0.240171,0.624488,1
0.733273,0.358188,2
0.907457,0.520633,2
0.180958,0.597001,1
0.592593,0.598779,2
0.642794,0.556736,2
0.595725,0.663542,2
0.9381,0.524435,2
0.228907,0.556017,1
0.587313,0.352988,2
0.213392,0.395626,1
0.56025,0.279938,2
0.536671,0.317955,2
0.68063,0.462174,2
0.352787,0.704975,1
0.730628,0.771333,2
0.779238,0.898415,2
0.331998,0.615861,1
0.511598,0.506028,1
0.495399,0.282998,2
0.299465,0.48394,1
0.369912,0.184018,1
0.34072,0.725294,1
0.730434,0.20144,2
0.773658,0.893966,2
0.686469,0.441016,2
0.716177,0.134645,2
0.892716,0.479864,2
0.672631,0.578249,2
0.318334,0.369431,1
0.692307,0.461191,2
0.29066,0.546713,1
0.165046,0.660094,1
0.10442,0.274408,1
0.133386,0.269884,1
0.558298,0.645061,2
0.532564,0.723489,2
0.438011,0.524951,1
0.709274,0.520971,2
0.317654,0.556433,1
0.366844,0.830068,1
0.211305,0.433297,1
0.41989,0.573936,1
0.373896,0.941535,1
0.522626,0.715073,2
0.169791,0.65618,1
0.698242,0.524499,2
0.738756,0.259511,2
0.852524,0.471314,2
0.185558,0.608807,1
0.213853,0.562363,1
0.136283,0.65378,1
0.549647,0.299517,2
0.386659,0.234759,1
0.745756,0.907026,2
0.500882,0.23883,2
0.340285,0.803538,1
0.633827,0.458437,2
0.747853,0.269835,2
0.65189,0.473636,2
0.536325,0.491301,1
0.573565,0.668213,2
0.735853,0.780576,2
0.74953,0.213921,2
0.210088,0.585558,1
0.077505,0.755089,1
0.510666,0.298987,2
0.279807,0.426826,1
0.893264,0.512907,2
0.304816,0.498325,1
0.662148,0.517163,2
0.233555,0.415204,1
0.355229,0.888696,1
0.746046,0.104515,2
0.128967,0.310452,1
0.314707,0.360777,1
0.533816,0.732954,2
0.75582,0.313047,2
0.715532,0.804274,2
0.137754,0.255938,1
0.290095,0.486248,1
0.787463,0.518913,2
0.1213,0.731592,1
0.334985,0.590504,1
0.779593,0.825966,2
0.731337,0.493258,2
0.494702,0.483003,1
0.294885,0.369901,1
0.162717,0.658353,1
0.327986,0.374674,1
0.706016,0.716602,2
0.16902,0.311657,1
0.285071,0.462041,1
0.462688,0.501095,1
0.151347,0.672202,1
0.300452,0.497737,1
0.505063,0.547489,1
0.493692,0.729311,2
0.366386,0.232597,1
0.314617,0.606925,1
0.396923,0.198408,1
0.323919,0.225186,1
0.519588,0.489767,1
0.367406,0.504973,1
0.713274,0.623455,2
0.228481,0.413059,1
0.686275,0.594179,2
0.757658,0.498614,2
0.70279,0.300863,2
0.213321,0.357166,1
0.532877,0.725954,2
0.786012,0.891761,2
0.481293,0.762981,2
0.808849,0.508793,2
0.812655,0.504004,2
0.298302,0.49459,1
0.186974,0.643948,1
0.245928,0.440551,1
0.743562,0.20977,2
0.730241,0.840269,2
0.729241,0.375809,2
0.760626,0.869436,2
0.152866,0.643953,1
0.647019,0.550877,2
0.745046,0.672348,2
0.184874,0.549239,1
0.723305,0.497951,2
0.722402,0.277706,2
0.363903,0.796198,1
0.278471,0.521885,1
0.730176,0.215759,2
0.747175,0.528865,2
0.186119,0.384004,1
0.301399,0.493256,1
0.49625,0.5028,1
0.559263,0.52064,1
0.730241,0.250673,2
0.12907,0.718381,1
0.365474,0.143153,1
0.805333,0.475448,2
0.26495,0.454896,1
0.790044,0.175699,2
0.734434,0.207462,2
0.754239,0.306144,2
0.912392,0.529635,2
0.528384,0.522977,1
0.162388,0.374885,1
0.303437,0.487714,1
0.484906,0.73583,2
0.773658,0.879161,2
0.351397,0.679267,1
0.494521,0.715219,2
0.856363,0.511997,2
0.328272,0.698289,1
0.650051,0.453168,2
0.368693,0.524064,1
0.132619,0.744289,1
0.363664,0.783338,1
0.38454,0.873782,1
0.179464,0.627488,1
0.212246,0.42334,1
0.873039,0.496139,2
0.128986,0.238603,1
0.400484,0.536769,1
0.705758,0.667121,2
0.69721,0.426837,2
0.379818,0.211186,1
0.27136,0.414221,1
0.494754,0.236738,2
0.725273,0.180937,2
0.727015,0.487437,2
0.626633,0.538616,2
0.654019,0.5468,2
0.69034,0.496867,2
0.216427,0.555109,1
0.699081,0.511974,2
0.706629,0.306765,2
0.758562,0.859701,2
0.32811,0.363117,1
0.675824,0.47237,2
0.512517,0.455234,1
0.81472,0.558682,2
0.336633,0.227262,1
0.77469,0.202948,2
0.564734,0.653948,2
0.589413,0.619547,2
0.66147,0.538916,2
0.35401,0.7505,1
0.720531,0.512751,2
0.379373,0.753203,1
0.55655,0.672261,2
0.685082,0.503814,2
0.571091,0.644007,2
0.558908,0.324014,2
0.319088,0.448988,1
0.451262,0.507154,1
0.767593,0.537924,2
0.704919,0.401772,2
0.332127,0.496903,1
0.290347,0.52964,1
0.139105,0.723835,1
0.54985,0.532697,1
0.100078,0.736603,1
0.715628,0.734559,2
0.680695,0.472759,2
0.502314,0.501348,1
0.652987,0.575487,2
0.71079,0.515208,2
0.689082,0.431188,2
0.342239,0.501849,1
0.358432,0.140612,1
0.86791,0.486343,2
0.328495,0.41821,1
0.699049,0.444513,2
0.313594,0.479042,1
0.395427,0.161904,1
0.705855,0.21324,2
0.787302,0.875842,2
0.448808,0.489589,1
0.722951,0.556087,2
0.452149,0.482278,1
0.263805,0.464993,1
0.359916,0.552747,1
0.240322,0.423605,1
0.762852,0.822766,2
0.356084,0.702824,1
0.303333,0.305782,1
0.323393,0.381415,1
0.55177,0.350836,2
0.146518,0.691105,1
0.316285,0.526453,1
0.606464,0.579595,2
0.126435,0.254246,1
0.763303,0.133342,2
0.374886,0.515609,1
0.687469,0.55326,2
0.304628,0.567968,1
0.503285,0.465556,1
0.148676,0.771284,1
0.343433,0.264338,1
0.256225,0.433032,1
0.914779,0.520663,2
0.559214,0.268143,2
0.464797,0.741403,2
0.738885,0.338658,2
0.121526,0.230602,1
0.785625,0.82016,2
0.647181,0.443945,2
0.922101,0.505418,2
0.181684,0.373431,1
0.132686,0.716829,1
0.282609,0.528086,1
0.698371,0.510328,2
0.348862,0.517885,1
0.342123,0.197218,1
0.702597,0.31243,2
0.738369,0.162775,2
0.557857,0.34129,2
0.130338,0.670564,1
0.692565,0.51073,2
0.265124,0.458634,1
0.386779,0.16671,1
0.771851,0.755646,2
0.304554,0.558152,1
0.346646,0.682851,1
0.699662,0.502526,2
0.183335,0.339009,1
0.729176,0.172034,2
0.533822,0.344555,2
0.87091,0.494321,2
0.212356,0.42574,1
0.498531,0.481284,1
0.560102,0.375323,2
0.847331,0.498868,2
0.715822,0.477903,2
0.825106,0.495094,2
0.711564,0.37402,2
0.649148,0.592752,2
0.830816,0.470537,2
0.517575,0.284392,2
0.778754,0.891161,2
0.916617,0.517447,2
0.326898,0.314474,1
0.922682,0.565298,2
0.860266,0.476214,2
0.707113,0.430994,2
0.723241,0.445524,2
0.478071,0.513488,1
0.337204,0.287084,1
0.177281,0.668277,1
0.710403,0.508207,2
0.365719,0.892199,1
0.418677,0.530333,1
0.762207,0.458171,2
0.329417,0.504787,1
0.324968,0.695797,1
0.744401,0.820825,2
0.204724,0.63978,1
0.72508,0.545766,2
0.548928,0.598579,2
0.323652,0.334096,1
0.714209,0.677548,2
0.606641,0.583996,2
0.723725,0.779473,2
0.313356,0.638218,1
0.20754,0.649218,1
0.522781,0.242803,2
0.320607,0.594369,1
0.901844,0.483881,2
0.144173,0.647121,1
0.353229,0.451305,1
0.57742,0.629953,2
0.769593,0.123855,2
0.388998,0.100061,1
0.578272,0.625353,2
0.673889,0.571925,2
0.780335,0.472133,2
0.353052,0.117099,1
0.664018,0.57206,2
0.387017,0.155942,1
0.710048,0.803728,2
0.730853,0.518366,2
0.369193,0.788014,1
0.823752,0.481606,2
0.759497,0.741722,2
0.314373,0.45127,1
0.514591,0.257192,2
0.490067,0.496876,1
0.343939,0.743776,1
0.210908,0.617731,1
0.705758,0.522221,2
0.314809,0.546117,1
0.232432,0.416307,1
0.112916,0.727424,1
0.641826,0.578925,2
0.473693,0.7847,2
0.567108,0.336582,2
0.620172,0.397123,2
0.692565,0.504113,2
0.686275,0.484311,2
0.738563,0.299728,2
0.700275,0.54417,2
0.604338,0.308463,2
0.737047,0.250219,2
0.788431,0.478515,2
0.486325,0.245246,2
0.325263,0.497289,1
0.712403,0.418799,2
0.699533,0.607493,2
0.724854,0.547907,2
0.333777,0.263743,1
0.322895,0.282014,1
0.522317,0.721527,2
0.232649,0.42201,1
0.331302,0.60578,1
0.368896,0.103596,1
0.419154,0.509367,1
0.313661,0.488868,1
0.358584,0.125374,1
0.279643,0.537993,1
0.641891,0.551492,2
0.781109,0.499198,2
0.252025,0.577163,1
0.516223,0.724251,2
0.338133,0.253835,1
0.306864,0.617115,1
0.815171,0.496235,2
0.191428,0.603925,1
0.533632,0.47647,1
0.74753,0.184883,2
0.674179,0.470721,2
0.740595,0.642693,2
0.742337,0.790198,2
0.776657,0.512249,2
0.479712,0.503472,1
0.219291,0.605071,1
0.546683,0.646872,2
0.184316,0.442891,1
0.742272,0.723489,2
0.260486,0.454118,1
0.590052,0.393853,2
0.565492,0.705256,2
0.584655,0.57526,2
0.138525,0.656726,1
0.682501,0.390885,2
0.143337,0.64231,1
