@relation MG_2C_2D-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute att1 numeric
@attribute att2 numeric
@attribute class {0,1}

@data
0.722256,0.672225,1
0.789845,0.768931,1
0.664703,0.723838,1
0.788838,0.641097,1
0.751181,0.836309,1
0.736937,0.28256,0
0.749996,0.77643,1
0.677318,0.662879,1
0.782797,0.267495,0
0.789726,0.435587,0
0.644546,0.313613,0
0.745014,0.756447,1
0.613147,0.702959,1
0.752548,0.748732,1
0.572678,0.646938,1
0.692056,0.667389,1
0.240348,0.393149,0
0.792897,0.273784,0
0.74483,0.781823,1
0.140489,0.302753,0
0.689561,0.420685,0
0.739953,0.735691,1
0.766221,0.627804,1
0.683845,0.608284,1
0.567956,0.356153,0
0.704023,0.35114,0
0.717463,0.214823,0
0.666937,0.843577,1
0.61746,0.341604,0
0.239016,0.28508,0
0.766052,0.357063,0
0.847131,0.212706,0
0.705764,0.693627,1
0.733378,0.726351,1
0.717019,0.848671,1
0.723849,0.320623,0
0.584941,0.774752,1
0.614113,0.29698,0
0.713939,0.761793,1
0.334614,0.257809,0
0.747248,0.605927,1
0.62718,0.274559,0
0.654152,0.672211,1
0.251371,0.267814,0
0.7969,0.748338,1
0.719824,0.732614,1
0.670947,0.838007,1
0.766728,0.406951,0
0.711275,0.31345,0
0.664195,0.77933,1
0.265734,0.414259,0
0.790501,0.762323,1
0.853566,0.701669,1
0.631253,0.736954,1
0.573926,0.232359,0
0.757051,0.180647,0
0.65745,0.594978,1
0.320877,0.275978,0
0.607044,0.290609,0
0.741955,0.706077,1
0.672857,0.850573,1
0.242737,0.244205,0
0.78444,0.724416,1
0.822935,0.356975,0
0.681822,0.260628,0
0.315317,0.403949,0
0.594696,0.69612,1
0.707624,0.716068,1
0.748136,0.775017,1
0.728803,0.706464,1
0.712727,0.643304,1
0.814302,0.255337,0
0.216391,0.31756,0
0.258687,0.262713,0
0.676022,0.666193,1
0.786624,0.714295,1
0.771154,0.363312,0
0.670524,0.352716,0
0.740496,0.415842,0
0.695988,0.722575,1
0.708498,0.760333,1
0.267955,0.281086,0
0.782339,0.243301,0
0.826882,0.663545,1
0.298,0.327422,0
0.558702,0.618927,1
0.756093,0.767138,1
0.824289,0.684417,1
0.701894,0.555081,1
0.750863,0.677951,1
0.6909,0.314755,0
0.766249,0.862323,1
0.604704,0.650483,1
0.712685,0.69887,1
0.749799,0.714635,1
0.818657,0.688146,1
0.25314,0.343275,0
0.690625,0.694184,1
0.121369,0.318354,0
0.334071,0.290466,0
0.653179,0.713175,1
0.810164,0.687168,1
0.588698,0.660271,1
0.716977,0.153024,0
0.604979,0.783338,1
0.780782,0.708475,1
0.328348,0.251309,0
0.678213,0.328352,0
0.685431,0.296443,0
0.397685,0.388083,0
0.257587,0.340048,0
0.723595,0.339077,0
0.76202,0.691358,1
0.748805,0.81198,1
0.712664,0.668279,1
0.351987,0.251846,0
0.777166,0.634882,1
0.676649,0.669759,1
0.694445,0.363183,0
0.627461,0.364066,0
0.74526,0.62866,1
0.632303,0.829823,1
0.740545,0.63603,1
0.751237,0.74628,1
0.661573,0.360866,0
0.58516,0.747156,1
0.230241,0.334017,0
0.688059,0.682895,1
0.714975,0.291587,0
0.258764,0.320365,0
0.757651,0.178497,0
0.648507,0.357443,0
0.787477,0.745145,1
0.316656,0.237718,0
0.318354,0.269696,0
0.802461,0.849486,1
0.78623,0.27843,0
0.777089,0.632572,1
0.203639,0.282193,0
0.619666,0.218227,0
0.341126,0.241739,0
0.754874,0.346447,0
0.688553,0.249856,0
0.690406,0.606131,1
0.660474,0.245624,0
0.665922,0.382554,0
0.683943,0.771465,1
0.289789,0.160231,0
0.115875,0.244646,0
0.658028,0.607543,1
0.793531,0.788717,1
0.726992,0.756665,1
0.766707,0.292198,0
0.727415,0.698184,1
0.658395,0.653431,1
0.773663,0.232977,0
0.235316,0.283388,0
0.62503,0.737036,1
0.674274,0.614465,1
0.646491,0.640757,1
0.626933,0.672558,1
0.366456,0.184074,0
0.721565,0.286262,0
0.601906,0.311881,0
0.933045,0.632212,1
0.592476,0.258224,0
0.682527,0.716449,1
0.755163,0.716408,1
0.666493,0.250141,0
0.792587,0.697546,1
0.599488,0.390534,0
0.683654,0.253055,0
0.725533,0.753153,1
0.756516,0.651441,1
0.699696,0.74704,1
0.737782,0.256369,0
0.698582,0.330438,0
0.654821,0.65517,1
0.695685,0.833939,1
0.80084,0.720605,1
0.746501,0.750593,1
0.536579,0.675105,1
0.752506,0.063737,0
0.390976,0.2418,0
0.70809,0.386099,0
0.613147,0.388341,0
0.661982,0.774426,1
0.652996,0.696833,1
0.817685,0.615042,1
0.690202,0.682515,1
0.310799,0.307351,0
0.7365,0.754736,1
0.819975,0.392545,0
0.734688,0.739365,1
0.85303,0.852135,1
0.727436,0.777856,1
0.709422,0.154809,0
0.656111,0.275394,0
0.772197,0.707021,1
0.664139,0.63029,1
0.740651,0.386751,0
0.857844,0.655082,1
0.707631,0.619688,1
0.802468,0.657798,1
0.698575,0.755992,1
0.707209,0.724008,1
0.681131,0.205449,0
0.621231,0.818154,1
0.687341,0.38991,0
0.597959,0.756631,1
0.762267,0.772015,1
0.315394,0.129902,0
0.637808,0.630935,1
0.279767,0.310537,0
0.294152,0.218259,0
0.771775,0.158075,0
0.348681,0.353511,0
0.674379,0.147207,0
0.131222,0.23187,0
0.402866,0.344701,0
0.717576,0.720707,1
0.759701,0.707931,1
0.395747,0.33346,0
0.705855,0.093345,0
0.719726,0.608223,1
0.70298,0.62669,1
0.76997,0.66006,1
0.731115,0.205995,0
0.64912,0.320698,0
0.685825,0.706213,1
0.351127,0.418769,0
0.683464,0.633537,1
0.672145,0.279626,0
0.287985,0.285508,0
0.300896,0.287274,0
0.777984,0.629889,1
0.708463,0.703075,1
0.76572,0.707829,1
0.238304,0.306122,0
0.704989,0.287484,0
0.596768,0.701288,1
0.638076,0.257157,0
0.709598,0.736037,1
0.696179,0.27591,0
0.737782,0.742035,1
0.70766,0.639711,1
0.360592,0.316208,0
0.671906,0.760645,1
0.594379,0.42874,0
0.672857,0.660366,1
0.717153,0.350047,0
0.359063,0.239294,0
0.652862,0.642971,1
0.878635,0.388456,0
0.848146,0.750905,1
0.664012,0.755904,1
0.266129,0.317614,0
0.260942,0.285229,0
0.698476,0.254175,0
0.717858,0.751421,1
0.685529,0.656073,1
0.338201,0.292952,0
0.643347,0.43577,0
0.782931,0.552554,1
0.802947,0.29721,0
0.657944,0.348756,0
0.722298,0.381175,0
0.281811,0.308873,0
0.259976,0.289596,0
0.783742,0.245943,0
0.771295,0.19233,0
0.6591,0.719987,1
0.339265,0.337291,0
0.76398,0.276325,0
0.889559,0.308499,0
0.752964,0.851388,1
0.69627,0.854444,1
0.214815,0.244931,0
0.649388,0.243111,0
0.236697,0.217363,0
0.394775,0.268989,0
0.807909,0.366687,0
0.826776,0.5904,1
0.419562,0.242676,0
0.854954,0.723118,1
0.662863,0.61568,1
0.668501,0.224507,0
0.714341,0.275258,0
0.791149,0.229235,0
0.804456,0.333888,0
0.36239,0.3569,0
0.69584,0.666975,1
0.696799,0.868912,1
0.742152,0.779378,1
0.55995,0.68369,1
0.735957,0.715178,1
0.720508,0.775975,1
0.605331,0.298236,0
0.315218,0.161546,0
0.776518,0.740914,1
0.268532,0.356778,0
0.33424,0.371292,0
0.6363,0.22679,0
0.561296,0.363434,0
0.25166,0.276861,0
0.6909,0.578093,1
0.28556,0.294378,0
0.682759,0.698572,1
0.723687,0.673896,1
0.767518,0.76923,1
0.84871,0.728668,1
0.61746,0.294086,0
0.726337,0.187075,0
0.291495,0.368759,0
0.726062,0.721753,1
0.777469,0.565201,1
0.21343,0.256627,0
0.795857,0.617202,1
0.707209,0.73008,1
0.712234,0.696846,1
0.71604,0.680966,1
0.690963,0.295193,0
0.265798,0.42311,0
0.63704,0.690591,1
0.676501,0.220613,0
0.592863,0.64907,1
0.263606,0.300776,0
0.736894,0.370206,0
0.765664,0.194478,0
0.735224,0.635724,1
0.588134,0.811491,1
0.665647,0.32319,0
0.746092,0.717562,1
0.757094,0.671756,1
0.734625,0.683697,1
0.742949,0.666404,1
0.702973,0.649315,1
0.647062,0.709045,1
0.796083,0.349782,0
0.726752,0.702783,1
0.254824,0.306971,0
0.691457,0.662118,1
0.782114,0.668632,1
0.29394,0.33924,0
0.776363,0.723573,1
0.758842,0.724742,1
0.817586,0.69811,1
0.258024,0.272188,0
0.645546,0.731717,1
0.707011,0.280176,0
0.670722,0.766697,1
0.78019,0.724518,1
0.25579,0.369812,0
0.260836,0.245943,0
0.252033,0.194293,0
0.660093,0.618112,1
0.23626,0.217097,0
0.732532,0.632199,1
0.691703,0.241759,0
0.770647,0.616849,1
0.631204,0.28656,0
0.222164,0.383885,0
0.74741,0.547691,1
0.258842,0.346134,0
0.717012,0.309355,0
0.187706,0.23403,0
0.362086,0.300511,0
0.7365,0.668951,1
0.282022,0.311284,0
0.748101,0.368705,0
0.676881,0.727411,1
0.755078,0.767098,1
0.709379,0.782298,1
0.717273,0.1144,0
0.684782,0.747686,1
0.794645,0.810785,1
0.69164,0.180561,0
0.685438,0.71111,1
0.8436,0.707612,1
0.682562,0.338765,0
0.333141,0.177138,0
0.698519,0.781524,1
0.670144,0.355385,0
0.317149,0.221036,0
0.301721,0.289447,0
0.835022,0.81575,1
0.749123,0.721318,1
0.671278,0.818888,1
0.805724,0.636002,1
0.678397,0.693661,1
0.222178,0.371951,0
0.715278,0.367788,0
0.389136,0.319319,0
0.692429,0.631329,1
0.847836,0.783086,1
0.341901,0.371557,0
0.400237,0.299364,0
0.664287,0.6503,1
0.71222,0.705133,1
0.696369,0.69343,1
0.666007,0.353572,0
0.218886,0.365071,0
0.645166,0.808115,1
0.629787,0.359997,0
0.707237,0.614954,1
0.757777,0.710044,1
0.657211,0.661242,1
0.751491,0.802097,1
0.79117,0.718968,1
0.64487,0.720143,1
0.746952,0.181547,0
0.722601,0.681836,1
0.730128,0.316507,0
0.77792,0.21387,0
0.639006,0.674996,1
0.710444,0.736254,1
0.679637,0.690883,1
0.687235,0.725394,1
0.718098,0.739026,1
0.710866,0.571654,1
0.68918,0.719688,1
0.770203,0.288673,0
0.773438,0.349198,0
0.287308,0.206448,0
0.714109,0.645477,1
0.226929,0.237949,0
0.754387,0.370932,0
0.702635,0.148476,0
0.826008,0.566981,1
0.740919,0.700046,1
0.576364,0.799095,1
0.719803,0.655183,1
0.780422,0.294969,0
0.77052,0.80097,1
0.604549,0.712889,1
0.690202,0.770412,1
0.733892,0.69273,1
0.381222,0.273975,0
0.702099,0.695345,1
0.743597,0.40797,0
0.660678,0.265464,0
0.735238,0.666302,1
0.7683,0.757643,1
0.828066,0.830244,1
0.808565,0.666771,1
0.78315,0.664461,1
0.732602,0.562661,1
0.603393,0.3154,0
0.75882,0.755001,1
0.6087,0.67162,1
0.711268,0.243607,0
0.315408,0.289284,0
0.689497,0.695536,1
0.71549,0.728294,1
0.654462,0.727391,1
0.767123,0.681992,1
0.741313,0.654137,1
0.282093,0.332373,0
0.722249,0.685429,1
0.632867,0.828234,1
0.687926,0.441584,0
0.594646,0.298922,0
0.226844,0.417547,0
0.745697,0.141724,0
0.219761,0.182593,0
0.731503,0.380564,0
0.68216,0.169429,0
0.280739,0.23401,0
0.760033,0.356309,0
0.722242,0.768001,1
0.721058,0.709419,1
0.743484,0.513968,1
0.758778,0.781049,1
0.692204,0.221036,0
0.612012,0.698042,1
0.731327,0.746042,1
0.358922,0.253849,0
0.696594,0.619708,1
0.648422,0.189521,0
0.650029,0.699061,1
0.733977,0.663938,1
0.241454,0.317363,0
0.721114,0.820409,1
0.753323,0.88073,1
0.224208,0.35743,0
0.595372,0.76112,1
0.639824,0.77969,1
0.284933,0.282709,0
0.558801,0.30117,0
0.333409,0.344151,0
0.590918,0.256288,0
0.26959,0.376271,0
0.692218,0.35963,0
0.674041,0.253788,0
0.725646,0.73819,1
0.736267,0.801479,1
0.805858,0.23202,0
0.802658,0.905657,1
0.837285,0.694714,1
0.837024,0.378404,0
0.678094,0.600704,1
0.355997,0.397388,0
0.222355,0.279958,0
0.705566,0.683296,1
0.768991,0.365988,0
0.286462,0.295995,0
0.745556,0.537319,1
0.638999,0.141663,0
0.637286,0.668156,1
0.352212,0.295438,0
0.735732,0.358727,0
0.746353,0.58356,1
0.766693,0.39463,0
0.11819,0.328977,0
0.800206,0.50937,1
0.772085,0.620992,1
0.656605,0.555828,1
0.79308,0.577638,1
0.845806,0.650035,1
0.733074,0.229493,0
0.675155,0.342229,0
0.719155,0.70247,1
0.649987,0.72286,1
0.729057,0.552697,1
0.680941,0.675872,1
0.768906,0.420291,0
0.713009,0.298229,0
0.715476,0.631302,1
0.819869,0.297958,0
0.678925,0.59762,1
0.293278,0.3259,0
0.237515,0.259154,0
0.779182,0.319733,0
0.756558,0.776926,1
0.678897,0.767424,1
0.688088,0.31919,0
0.414417,0.20034,0
0.714693,0.296701,0
0.685924,0.392463,0
0.114023,0.346216,0
0.819235,0.688526,1
0.769146,0.595481,1
0.75142,0.848603,1
0.702254,0.835359,1
0.719712,0.431953,0
0.638935,0.631316,1
0.749757,0.634773,1
0.635771,0.801072,1
0.543422,0.691616,1
0.220875,0.169595,0
0.289789,0.43668,0
0.784891,0.655122,1
0.800431,0.414083,0
0.728247,0.702137,1
0.739699,0.805011,1
0.857773,0.224779,0
0.741067,0.720619,1
0.51411,0.286153,0
0.734505,0.606063,1
0.626552,0.221306,0
0.60402,0.271978,0
0.380848,0.342521,0
0.661172,0.361722,0
0.410499,0.28095,0
0.765417,0.605676,1
0.814097,0.726243,1
0.642875,0.709622,1
0.691146,0.746361,1
0.780204,0.688139,1
0.284905,0.396763,0
0.754246,0.283681,0
0.764015,0.805351,1
0.710338,0.695203,1
0.670313,0.278872,0
0.71327,0.30875,0
0.554579,0.181132,0
0.604809,0.576986,1
0.261717,0.268527,0
0.654265,0.628796,1
0.655928,0.811022,1
0.300812,0.306224,0
0.751561,0.812014,1
0.348604,0.293196,0
0.725963,0.259045,0
0.735182,0.668367,1
0.816162,0.638312,1
0.747213,0.74844,1
0.712748,0.870066,1
0.199271,0.250487,0
0.704453,0.664319,1
0.23373,0.275937,0
0.306803,0.328869,0
0.756798,0.254237,0
0.777681,0.802838,1
0.650705,0.711266,1
0.691309,0.791162,1
0.818544,0.744174,1
0.77847,0.630046,1
0.275482,0.373228,0
0.246853,0.292429,0
0.787068,0.805371,1
0.760554,0.534779,1
0.70852,0.64505,1
0.215656,0.305395,0
0.777751,0.748636,1
0.708118,0.76254,1
0.223658,0.191371,0
0.512433,0.620652,1
0.809558,0.739623,1
0.686812,0.628945,1
0.595133,0.702796,1
0.726689,0.606552,1
0.69515,0.747115,1
0.342402,0.328509,0
0.713953,0.724878,1
0.871798,0.767872,1
0.599094,0.29412,0
0.246162,0.383029,0
0.708012,0.332849,0
0.309241,0.181778,0
0.333902,0.272005,0
0.76264,0.738183,1
0.66509,0.813678,1
0.402492,0.341312,0
0.53352,0.263949,0
0.253993,0.236224,0
0.150761,0.364867,0
0.351162,0.275394,0
0.799889,0.679221,1
0.69498,0.655475,1
0.778273,0.776308,1
0.797485,0.658613,1
0.707469,0.732987,1
0.430275,0.336931,0
0.383343,0.366884,0
0.166832,0.271781,0
0.542591,0.674167,1
0.80151,0.288571,0
0.72282,0.260383,0
0.719113,0.808978,1
0.724258,0.282451,0
0.198119,0.287355,0
0.322047,0.278417,0
0.845284,0.302984,0
0.671109,0.348145,0
0.706264,0.646109,1
0.615593,0.21572,0
0.236056,0.266211,0
0.791093,0.209456,0
0.778512,0.283735,0
0.664632,0.795665,1
0.839068,0.653567,1
0.220642,0.266218,0
0.75598,0.716578,1
0.63976,0.208485,0
0.601631,0.387831,0
0.34181,0.331015,0
0.235365,0.240102,0
0.73958,0.597532,1
0.700365,0.18754,0
0.650332,0.262992,0
0.850894,0.721251,1
0.265594,0.234336,0
0.680969,0.727744,1
0.299698,0.197954,0
0.775883,0.705832,1
0.661637,0.597606,1
0.676106,0.280325,0
0.371594,0.251139,0
0.310707,0.320501,0
0.694184,0.773958,1
0.292855,0.278349,0
0.734625,0.230817,0
0.650247,0.667206,1
0.766615,0.613052,1
0.815154,0.73567,1
0.817586,0.257599,0
0.183005,0.313715,0
0.287844,0.256288,0
0.688821,0.664047,1
0.94552,0.664149,1
0.236479,0.271794,0
0.780549,0.723417,1
0.7471,0.724586,1
0.717675,0.637592,1
0.754204,0.664597,1
0.282628,0.230532,0
0.674943,0.278485,0
0.778956,0.570187,1
0.189615,0.373602,0
0.696461,0.764347,1
0.727859,0.394223,0
0.676804,0.236068,0
0.843854,0.681809,1
0.642918,0.618981,1
0.799564,0.233161,0
0.625946,0.250236,0
0.596437,0.680124,1
0.779034,0.812761,1
0.615706,0.643318,1
0.693867,0.32571,0
0.206304,0.304824,0
0.701479,0.76292,1
0.705588,0.695678,1
0.747903,0.826406,1
0.822216,0.222784,0
0.351219,0.302291,0
0.820306,0.201767,0
0.749708,0.69777,1
0.729381,0.24195,0
0.200666,0.202878,0
0.736077,0.729754,1
0.736352,0.671077,1
0.282346,0.302406,0
0.300065,0.307344,0
0.671088,0.29175,0
0.700429,0.437475,0
0.703833,0.297244,0
0.309798,0.293366,0
0.757686,0.72193,1
0.606212,0.742768,1
0.792312,0.712516,1
0.80984,0.313023,0
0.300079,0.269118,0
0.258412,0.202494,0
0.797958,0.224243,0
0.890546,0.814262,1
0.775165,0.679846,1
0.756657,0.84412,1
0.859606,0.170197,0
0.694903,0.662132,1
0.71869,0.690537,1
0.192731,0.346528,0
0.753979,0.738163,1
0.571797,0.265627,0
0.309735,0.290676,0
0.805146,0.286146,0
0.614874,0.75496,1
0.239707,0.42099,0
0.678263,0.7001,1
0.703783,0.789838,1
0.611547,0.723322,1
0.233948,0.31398,0
0.312681,0.218051,0
0.803504,0.677706,1
0.801806,0.754627,1
0.222481,0.327368,0
0.324577,0.3356,0
0.728028,0.313484,0
0.736436,0.805045,1
0.720945,0.593334,1
0.354947,0.239851,0
0.807768,0.747821,1
0.719782,0.647861,1
0.628321,0.769753,1
0.767694,0.654233,1
0.6458,0.596377,1
0.362502,0.282546,0
0.255924,0.254692,0
0.213102,0.321907,0
0.150633,0.257436,0
0.277145,0.18675,0
0.826678,0.685633,1
0.66404,0.636315,1
0.290846,0.440097,0
0.714249,0.312832,0
0.755071,0.583513,1
0.710479,0.355141,0
0.87645,0.234961,0
0.66903,0.441679,0
0.712375,0.222772,0
0.275848,0.324311,0
0.718873,0.643949,1
0.685008,0.675193,1
0.665027,0.605322,1
0.732038,0.566954,1
0.19335,0.29086,0
0.559696,0.322063,0
0.683697,0.727105,1
0.694205,0.677265,1
0.699244,0.690869,1
0.632092,0.71111,1
0.797232,0.747808,1
0.822569,0.651027,1
0.369705,0.336068,0
0.675542,0.36609,0
0.759673,0.607618,1
0.818439,0.757758,1
0.798246,0.664672,1
0.701006,0.653329,1
0.686601,0.760414,1
0.716448,0.303385,0
0.835925,0.668985,1
0.829779,0.800189,1
0.737064,0.222617,0
0.784693,0.69883,1
0.685818,0.699923,1
0.330575,0.265179,0
0.787964,0.804556,1
0.302588,0.339043,0
0.738769,0.781694,1
0.626094,0.326539,0
0.601828,0.135922,0
0.139936,0.239966,0
0.346933,0.124001,0
0.403183,0.238173,0
0.725195,0.395547,0
0.872292,0.331945,0
0.297929,0.374858,0
0.719916,0.67321,1
0.383096,0.375585,0
0.735027,0.555842,1
0.702057,0.648459,1
0.253549,0.354638,0
0.786321,0.613928,1
0.398165,0.225377,0
0.764402,0.630596,1
0.650015,0.286146,0
0.666119,0.656399,1
0.848258,0.747081,1
0.638809,0.163545,0
0.778378,0.308723,0
0.672251,0.655584,1
0.36332,0.330866,0
0.205488,0.142052,0
0.345038,0.286214,0
0.174312,0.221102,0
0.660812,0.224344,0
0.713876,0.678997,1
0.184991,0.211303,0
0.796696,0.295295,0
0.648366,0.656712,1
0.793151,0.667837,1
0.7715,0.243722,0
0.694628,0.660291,1
0.200821,0.211886,0
0.598833,0.6626,1
0.66736,0.275516,0
0.782692,0.36683,0
0.66108,0.680572,1
0.801763,0.739141,1
0.135964,0.211824,0
0.159217,0.379905,0
0.334057,0.329371,0
0.76066,0.422621,0
0.74784,0.270687,0
0.82579,0.718704,1
0.687918,0.753133,1
0.39025,0.213992,0
0.706997,0.301415,0
0.698948,0.247703,0
0.904148,0.773652,1
0.625707,0.786299,1
0.567533,0.745505,1
0.692281,0.360995,0
0.677579,0.762886,1
0.735492,0.671519,1
0.236852,0.384646,0
0.227154,0.300939,0
0.713756,0.718527,1
0.264212,0.166102,0
0.348421,0.276576,0
0.716307,0.294385,0
0.748446,0.723139,1
0.814055,0.568054,1
0.690336,0.728824,1
0.681293,0.623125,1
0.737205,0.237589,0
0.30676,0.159001,0
0.804759,0.76182,1
0.250525,0.251635,0
0.281691,0.211402,0
0.746423,0.310999,0
0.797091,0.78418,1
0.564171,0.706321,1
0.712727,0.714486,1
0.154731,0.269288,0
0.723158,0.070367,0
0.694092,0.658702,1
0.247551,0.236754,0
0.707765,0.705853,1
0.634347,0.798925,1
0.742032,0.414042,0
0.827481,0.598095,1
0.290733,0.176448,0
0.259053,0.189437,0
0.271704,0.189648,0
0.621788,0.670276,1
0.715398,0.223224,0
0.624339,0.57793,1
0.552204,0.779296,1
0.778068,0.377385,0
0.855165,0.214181,0
0.742032,0.707184,1
0.743111,0.294039,0
0.367253,0.269723,0
0.655322,0.580144,1
0.695643,0.747692,1
0.342444,0.234397,0
0.811694,0.750165,1
0.215952,0.298841,0
0.728233,0.763735,1
0.727352,0.61494,1
0.863623,0.733361,1
0.689737,0.711402,1
0.712043,0.702375,1
0.70434,0.66707,1
0.74495,0.671192,1
0.740158,0.652507,1
0.690075,0.690244,1
0.426455,0.291111,0
0.735569,0.332801,0
0.336911,0.140331,0
0.336094,0.254379,0
0.686424,0.294731,0
0.811807,0.83726,1
0.768589,0.382547,0
0.598177,0.717264,1
0.256354,0.342956,0
0.63026,0.348219,0
0.712452,0.761664,1
0.667776,0.705866,1
0.290353,0.385447,0
0.726978,0.666968,1
0.272247,0.295995,0
0.752992,0.621005,1
0.650156,0.225071,0
0.74839,0.784044,1
0.212164,0.236339,0
0.181366,0.097915,0
0.752379,0.774263,1
0.738776,0.879643,1
0.754514,0.595813,1
0.662835,0.70749,1
0.862354,0.684634,1
0.661524,0.669732,1
0.598889,0.620856,1
0.648612,0.184206,0
0.801883,0.309735,0
0.232363,0.371184,0
0.714094,0.727465,1
0.761083,0.694089,1
0.644764,0.680117,1
0.668762,0.344986,0
0.691929,0.653363,1
0.332175,0.294487,0
0.771549,0.763491,1
0.664082,0.698429,1
0.680962,0.757609,1
0.686051,0.618485,1
0.713094,0.73527,1
0.245225,0.382961,0
0.746473,0.674772,1
0.764071,0.715104,1
0.775461,0.207352,0
0.669453,0.329174,0
